data_time,dech01_tchout_pre,dech02_tchout_pre,dech03_tchout_pre,dech01_tchout_acl,dech02_tchout_acl,dech03_tchout_acl,dech01_tchin,dech02_tchin,dech03_tchin,dech01_flow,dech02_flow,dech03_flow,dech01_CL_pre,dech02_CL_pre,dech03_CL_pre,dech01_CL_acl,dech02_CL_acl,dech03_CL_acl,total_CL_pre,total_CL_acl,power_active_sum_acl,power_active_sum_simu,power_active_sum_pre,delta_decvpp_temp,dech01_CL_acl_ratio,dech02_CL_acl_ratio,dech03_CL_acl_ratio,dech01_CL_pre_ratio,dech02_CL_pre_ratio,dech03_CL_pre_ratio,EER
2023-07-01 08:00:00,6.852937698364258,6.001954078674316,7.420590877532959,5.933333333333334,11.89,8.156666666666666,11.351666666666667,15.16,11.358333333333333,355.58733333333333,0.0,444.76433333333335,1860.4406762962467,0.0,2036.8402840977797,2240.741285392222,0.0,1656.097044466111,3897.2809603940264,3896.838329858333,687.5061666666667,701.482925276177,666.2564770392671,-0.00047553315582682387,0.5791974785825269,0.0,0.42807585092307776,0.4808955660289624,0.0,0.5264921767254581,0.030292525821684773
2023-07-01 09:00:00,6.986788272857666,6.470643043518066,7.429855823516846,6.026666666666666,11.828333333333333,8.198333333333334,11.405,15.16,11.411666666666667,359.6021666666667,0.0,450.1528333333333,1847.7726669816693,0.0,2084.58845239441,2249.3121518369444,0.0,1682.2691544688887,3932.3611193760794,3931.581306305833,676.8078333333333,687.158182499936,654.5294662027393,-0.0008280511353095932,0.5814129169583955,0.0,0.434840942556644,0.477621078652175,0.0,0.5388343506589837,0.032421017020482154
2023-07-01 10:00:00,6.929510593414307,6.523591041564941,7.3558197021484375,5.945,11.845,8.1425,11.4,15.16,11.405,358.26675,0.0,448.49125,1862.6930274358074,0.0,2112.0335083800064,2272.90337601375,0.0,1701.7047437343745,3974.726535815814,3974.6081197481244,658.61135,674.9763422464284,643.8662618558742,-0.00012620821944597793,0.5875108889326518,0.0,0.43986474622854566,0.4814777644779403,0.0,0.5459284794323691,0.021845340675277332
2023-07-01 11:00:00,6.964031219482422,6.396294593811035,7.4031219482421875,5.971666666666667,11.873333333333333,8.198333333333334,11.235,15.16,11.238333333333333,358.18783333333334,0.0,448.325,1779.1679294855476,0.0,1999.6867907290086,2192.559662710555,0.0,1585.0620039999994,3778.8547202145564,3777.6216667105546,647.1462833333334,665.7384293159527,632.9668114130892,-0.0013145918171302284,0.5667432632953072,0.0,0.40971437537157174,0.45988779938624025,0.0,0.5168885648225525,0.02129886348128288
2023-07-01 12:00:00,7.1267828941345215,6.646910667419434,7.498658657073975,6.144,11.86,8.282,11.222,15.16,11.22,363.7522,0.0,456.4468,1732.4562415092014,0.0,1975.465226359152,2148.2164600707997,0.0,1559.6303322392005,3707.9214678683534,3707.84679231,691.86214,688.3816398481849,652.0701109594722,-7.828517529162582e-05,0.5552812211003179,0.0,0.40314067574099843,0.4478135398219561,0.0,0.5106276595133125,0.05780518645050356
2023-07-01 13:00:00,6.994548797607422,6.523591041564941,7.424188613891602,6.0475,11.9375,8.1825,11.11,15.16,11.11,368.82925,0.0,460.9805,1765.3162815936312,0.0,1976.038385308795,2171.5513648593746,0.0,1569.49224119125,3741.3546669024263,3741.0436060506245,699.3396250000001,694.7171664966157,657.4496377608315,-0.00032231989199260624,0.5613129384184286,0.0,0.4056898289325226,0.45630735947311274,0.0,0.5107758123681844,0.06029790144731173
2023-07-01 14:00:00,7.082804203033447,6.5814056396484375,7.482505798339844,6.105,11.8775,8.265,11.0575,15.1575,11.0675,371.1305,0.0,464.16525,1715.5771651476982,0.0,1935.2665758296653,2137.6216808537492,0.0,1512.857280564375,3650.8437409773633,3650.4789614181245,697.4014999999999,691.3699856677447,653.0067839601791,-0.00037550048977674777,0.5525426321125312,0.0,0.39105055459569754,0.44345055578041676,0.0,0.5002369208854823,0.0642126747763619
2023-07-01 15:00:00,6.827245712280273,6.000001907348633,7.451044082641602,5.965,11.888333333333334,8.141666666666667,10.958333333333334,15.15,10.966666666666667,384.6565,0.0,481.46166666666664,1848.064807505335,0.0,1968.537422589817,2233.795177436667,0.0,1581.8302692916661,3816.6022300951518,3815.6254467283334,707.2096666666666,713.6377856059121,676.5710644826016,-0.0009697089253348778,0.5774020155185636,0.0,0.40887902119359637,0.4776965925259997,0.0,0.5088369278025737,0.042932987577236244
2023-07-01 16:00:00,6.892014503479004,6.108277320861816,7.3654375076293945,5.921666666666667,11.821666666666667,8.15,11.043333333333333,15.146666666666667,11.048333333333334,394.7676666666667,0.0,493.3566666666667,1905.931899083302,0.0,2113.1491451946063,2351.4329485538888,0.0,1662.9877399944446,4019.0810442779084,4014.4206885483336,754.8237666666666,764.4378805836539,717.1230976617949,-0.00451196356613881,0.6078095868260369,0.0,0.42985699071896105,0.49265435393886886,0.0,0.5462168545492301,0.049318159084538085
2023-07-01 17:00:00,6.7515716552734375,6.104767799377441,7.7398858070373535,6.085,11.806666666666667,8.273333333333333,11.1,15.14,11.096666666666668,389.4035,0.0,487.4128333333333,1969.3000112962536,0.0,1902.8285750274035,2271.1744965575,0.0,1600.4379100538895,3872.128586323657,3871.6124066113894,785.6266166666667,768.1201909410246,734.2114768776748,-0.0005061888624089406,0.5870639999373174,0.0,0.4136888127934163,0.5090340453631075,0.0,0.49185219195786795,0.06693632115828528
